Prj_ID,Trt_ID,Trt_Type_Major,Trt_Type_Sub,Treatment_Type,FID_TrtPoly002,ObjectID_Union,ObjectID_CountOverlapping,treatment_count,init_date_est,comp_date_est,Init_Date,Comp_Date,init_est,comp_est,init_comp_elapsed,Plan_Imp,Success,Dates_Confirmed,Units,Num_Units,Treatment_Seeded,Seed_List,Seed_Mix_Name,Seeds_or_Seedlings,Seed_List_Confirmed,Control_Areas,Seed_Application_Rate,Seed_Notes,Objectives,Planned_Implementation,Actual_Implementation,Treatment_Effect_and_Results,Trt_Feature_Type,Feature_Status,How_Feature_Created,Feature_Creation_Date,Total_Acres,BLM_Acres,GIS_Notes,Initiated_By,Trt_Concerns,Trt_Concerns_Desc,Problems_Apply_Trt,Problems_Apply_Trt_Desc,Conditions_At_Trt,Conditions_At_Trt_Desc,Trt_Notes,User_Updated,init_m,init_d,init_y,init_m_est,init_d_est,comp_m,comp_d,comp_y,comp_m_est,comp_d_est
20582,51192,Seeding,Seedling Planting,Seedling Planting (Shrub/Tree): Hand Planting,32566,386998,90246,3,2016-11-01,2016-11-30,11/1/2016,11/31/2016,actual,estimated day,29,Implemented,See Comments,1,Acres,695,-1,No seed list,NA,Seedlings,No Seed List,Unknown,Not Available,NA,The objective of the treatment is to establish 40 sagebrush plants per acre at the 3rd year after\r\nplanting. 3rd year post-planting success will be based on: Fully successful=40 or more plants/acre; Partially\r\nsuccessful=1-39 surviving plants/acre; Unsuccessful=Less than 1 surviving plant/acre.,Seedling planting contract has been awarded and grow out is ongoing\r\nwith planting planned for Fall 2016 and Fall of 2017.,"Seedling planting completed Nov 2016. Additional grass and forb\r\nseedlings (33,000) were planted instead of drill seeding on\r\napproximately 1,200 acres. These areas had generally good\r\nrecovery but had some gaps, so seedling were planted in the gap\r\nareas rather than drilling the entire area.\r\n\r\nApproximately 33,000 seedlings were planted, half in the southern area and half in the northern area.\r\n\r\n\r\nDouglas (South) Fire\r\nTask 2 seeding was originally planned for 553 acres. 22 acres were drill seeded in an\r\narea that also received glyphosate treatments for P. bulbosa. The remaining 531 acres were\r\nmodified for plug installation instead of the original seeding treatment and planted during the\r\nFall of 2016.","Douglas (North) Fire area\r\nComparisons between the drill-seeding and seedling planting treatments show that the seedling treatment area had lower bare soil cover and higher cover of biological soil crusts, annual graminoids, perennial graminoids, and invasive graminoids. The drill-seeding treatment had higher cover of bare soil, annual forbs, perennial forbs, GRSG preferred forbs, non-graminoid invasive, sagebrush, and other shrubs (Table 38). LPI results show that the seedling planting treatment had higher foliar coverage of seeded species Festuca idahoensis (FEID) and Poa secunda (POSE) than the drill seeding treatment, while the drill seeding treatment had only slightly higher foliar cover (2.9%) of Pseudoroegneria spicata (PSSP6) than the seedling planting treatment had (Table 39). There were a few species that were detected in previous years that were not detected during the 2018 field season. This could possibly be attributed to the time of year of surveying and species identification by observers.\r\n\r\nDouglas (South)\r\nOnly two AIM monitoring plots fell within the boundaries of the treatment area for treatments that were completed during time of survey. One plot, LPI_0778_514 (R008XY102WA) fell within the herbicide treatment area that was scheduled for seeding later in the season. The second plot LPI_0778_51 (R008X103WA) fell within the seeded treatment that received no herbicide. An additional plot LPI_0778 40 (R008XY102WA) landed within the modified plug treatment area that was scheduled for planting later on in the season. Two of the three AIM monitoring plots will eventually be located in the seeding/plug installation treatment areas, however, these treatments were scheduled to occur after the plots had been sampled for the 2016 season\r\n\r\n2017 and 2018 Soil Stability results for the different treatment area are shown in Table 23. The Ecological Site Description reference sheets list that soil stability class values are estimated to be 5-6 at the surface under perennial plant cover (covered) and 4-5 at the surface in the interspaces (no cover). There was an increase in soil stability from 2017 to 2018 for both treatment areas.\r\n\r\nThe 2017 and 2018 Species Richness results for the different treatment areas are shown in Table 24. There was an overall increase in species count across both treatments, with drill seeding without spray having a slightly higher total species count.",Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,5/13/2021,695.28,693.39,NA,Contractor,"Loss of desirable species, Loss of native species, Loss of perennials, Loss of sagebrush",Establish sagebrush.,NA,NA,NA,NA,NA,06:59:00,11,1,2016,11,01,11,31,2016,11,30
20582,51187,Seeding,Drill Seeding,Ground Seeding: Drill,32567,386999,90246,3,2016-03-01,2016-11-30,3/1/2016,11/31/2016,actual,estimated day,274,Implemented,See Comments,1,Acres,420,-1,No seed list,NA,Seeds,No Seed List,Unknown,Not Available,NA,The objective of the treatment is to establish 2 seeded plants/sq. meter at the 3rd year after seeding. 1st\r\nyear post-seeding success will be based on: Fully successful=7 or more seeded plants/sq. meter; Partially\r\nsuccessful=1-6 seeded plants/sq. meter; Unsuccessful=Less than one seeded plant/sq. meter. 2nd year post seeding\r\nsuccess will be based on: Fully successful=4 or more surviving seeded plants/sq. meter; Partially successful=1-3 surviving seeded plants/sq. meter; Unsuccessful=Less than 1 surviving seeded plants/sq. meter. 3rd\r\nyear post-seeding success will be based on: Fully successful=2 or more seeded plant/sq. meter; Partially\r\nsuccessful=1-2 surviving seeded plants/sq. meter; Unsuccessful=Less than 1 surviving seeded plants/sq. meter.,"Douglas (South):\r\nBefore the Douglas Complex fire, drill seeding had occurred on 66 acres of BLM land in\r\nDouglas south in March 2015. Seeding was stopped early because of the excessive coverage of\r\nPoa bulbosa in the area. After the fire event, there was a major increase in cover of P. bulbosa\r\nand the stage of its growth threatened the success of the native plants seeding. Following this\r\ndiscovery, approximately 179 acres dominated by P. bulbosa were treated with glyphosate. The\r\nremaining 158 acres was scheduled for seeding during the Fall of 2016 after GBI crews\r\nconducted AIM monitoring.\r\n\r\nDouglas (North): \r\nProposed treatments within the burn area included ground seeding of perennial bunchgrasses,\r\nsagebrush seedling planting, weeds monitoring, and herbicide treatment (Ellis 2016d). The\r\nseeding treatment was originally proposed for 880 acres to be drill seeded, however, only 240\r\nacres were drill seeded during the fall of 2016, after AIM monitoring was completed. The\r\nremaining 640 acres will be modified to installing native plugs, with planting scheduled to occur\r\nin 2017.\r\n\r\n\r\nGround-based seeding would use minimum-till drills. Native, locally sourced species would be seeded with application targeted for November 2016","General notes and items of importance during implementation.\r\nBased on the current vegetation conditions, it was decided that the\r\nbest approach was to drill seed approximately 420 acres (180 in\r\nsouthern area and 240 acres in northern area), and convert the\r\nremaining treatment acres to plug installation. Approximately\r\n33,000 seedlings were planted, half in the southern area and half in\r\nthe northern area.","2020: The drill-seeding treatment had higher cover of bare soil, annual forbs, perennial forbs, GRSG preferred forbs, non-graminoid invasive, sagebrush, and other shrubs (Table 38). LPI results show that the seedling planting treatment had higher foliar coverage of seeded species Festuca idahoensis (FEID) and Poa secunda (POSE) than the drill seeding treatment, while the drill seeding treatment had only slightly higher foliar cover (2.9%) of Pseudoroegneria spicata (PSSP6) than the seedling planting treatment had (Table 39). There were a few species that were detected in previous years that were not detected during the 2018 field season. This could possibly be attributed to the time of year of surveying and species identification by observers.\r\n\r\n2018: FY2018: Monitoring of seeding treatments implemented in spring and fall of 2016 indicate low\r\nestablishment of bluebunch wheatgrass in the areas seeded in fall of 2016 compared to areas\r\nseeded in spring of 2016. This is most likely due to high competition of crested wheatgrass reestablishing\r\nin these areas. Analysis of this data is ongoing and will be used to inform future\r\ndecision.",Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,5/13/2021,479.06,477.97,NA,Contractor,"Establishment of seeded species, Invasive species, Loss of desirable species, Loss of perennials, Noxious weeds",Maintenance of native perennial plant species and controlling the establishment and expansion of new\r\nand existing weed populations.,Delayed,"FY16: Due to timeline to complete contracted Section 106 inventories, seeding was delayed until spring. The burned area experienced a major increase in cover of Poa bulbosa following the fire and stage of growth threatened the success of seeding. Approximately 66 acres were seeded. Approximately 500 additional acres are planned for seeding this fall, a portion of which were treated for P. bulbosa this season.",NA,NA,NA,34:56:00,3,1,2016,03,01,11,31,2016,11,30
6001,16641,Seeding,Drill Seeding,Ground Seeding: Drill,10473,398613,92812,2,1966-09-12,1966-12-06,9/12/1966,12/6/1966,actual,actual,85,Implemented,None,2,Acres,300,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,Unknown,NA,NA,NA,NA,"The plowing and drilling of 300 acres of sagebrush and cheatgrass, seeded to crested wheatgrass applied at a rate of 6lb. per acre. Plowing done with Towner plow and seeding with Oregon press drills.",NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,10/19/2012,290.2003579,290.0925538,NA,BLM,"Loss of vegetation, Rangeland health",Brushland plowing followed by seeding of crested what on a site which is now\r\nmainly a sagebrush- cheatgrass type .,None,NA,None,NA,NA,58:00:00,9,12,1966,09,12,12,6,1966,12,06
6001,16642,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Plowing,10474,398614,92812,2,1966-09-12,1966-12-06,9/12/1966,12/6/1966,actual,actual,85,Implemented,None,2,Acres,300,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plowing done with towner plow and seeding with Oregon press drills.,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,10/19/2012,290.2003579,290.0925538,NA,BLM,"Loss of vegetation, Rangeland health",Brushland plowing followed by seeding of crested what on a site which is now\r\nmainly a sagebrush- cheatgrass type .,None,NA,None,NA,NA,58:17:00,9,12,1966,09,12,12,6,1966,12,06
10901,29513,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Plowing,18939,398617,92814,2,1967-05-15,1967-11-02,5/15/1967,11/2/1967,actual,actual,171,Implemented,None,2,Acres,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plowing was done with a Towner plow and seeding with Press Seeders.,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,10/24/2012,1121.132908,997.8276594,NA,BLM,"Provide cover for wildlife, Rangeland health",NA,None,NA,None,NA,NA,39:10:00,5,15,1967,05,15,11,2,1967,11,02
10901,29514,Seeding,Drill Seeding,Ground Seeding: Drill,18940,398618,92814,2,1967-05-15,1967-11-02,5/15/1967,11/2/1967,actual,actual,171,Implemented,None,2,Acres,1100,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,Unknown,Species Specific,NA,NA,NA,"The plowing and drilling of 1100 acres of sagebrush and cheatgrass, seeded to Crested Wheatgrass applied at the rate of 5lbs. per acre. Plowing was done with a Towner plow and seeding with Press Seeders. Also seeded four-wing saltbush(400lbs.) Bitterbrush(400lbs) and Sainfoin (945lbs.) in cooperation with the state game commission.",NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,10/24/2012,1121.132908,997.8276594,NA,BLM,"Provide cover for wildlife, Rangeland health",NA,None,NA,None,NA,NA,39:10:00,5,15,1967,05,15,11,2,1967,11,02
10903,29516,Seeding,Drill Seeding,Ground Seeding: Drill,18942,398619,92815,2,1972-06-01,1972-07-01,6/1/1972,7/1/1972,actual,actual,30,Implemented,None,2,Acres,1080,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,Unknown,Species Specific,NA,"This seeding is needed to fulfill the governments obligation under a powder river adjucation agreement; to stabilize the soil, and to provide forage for both livestock and big game. In addition to the 5#/ac of crested wheatgrass, annual rye at the rate of 10#/ac will be planted. The game commission intendeds to broadcast 1#/ac of nomad alfalfa on this seeding also.",NA,NA,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,11/16/2012,1037.50744,985.8314773,NA,BLM and Cooperators,"Provide forage for livestock, Watershed degradation, Erosion","This seeding is needed to fulfill the governments obligation under a powder river adjucation agreement&* to stabilize the soil, and to provide forage for both livestock and big game. In addition to the 5#/ac of crested wheatgrass, annual rye at the rate of 10#/ac will be planted. The game commission intendeds to broadcast 1#/ac of nomad alfalfa on this seeding also.",None,NA,None,NA,NA,49:19:00,6,1,1972,06,01,7,1,1972,07,01
10903,29517,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Plowing,18943,398620,92815,2,1972-06-01,1972-07-01,6/1/1972,7/1/1972,actual,actual,30,Implemented,None,2,Acres,1080,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,11/16/2012,1037.50744,985.8314773,NA,BLM and Cooperators,"Provide forage for livestock, Watershed degradation, Erosion","This seeding is needed to fulfill the governments obligation under a powder river adjucation agreement&* to stabilize the soil, and to provide forage for both livestock and big game. In addition to the 5#/ac of crested wheatgrass, annual rye at the rate of 10#/ac will be planted. The game commission intendeds to broadcast 1#/ac of nomad alfalfa on this seeding also.",None,NA,None,NA,NA,49:19:00,6,1,1972,06,01,7,1,1972,07,01
9790,26562,Vegetation/Soil Manipulation,Vegetation Disturbance,Vegetation Disturbance: Mowing,16978,399272,93103,3,2009-06-15,2009-06-15,00/00/2009,00/00/2009,estimated month and day,estimated month and day,0,Implemented,None,2,Acres,194,0,NA,NA,NA,NA,NA,NA,NA,Approximately 194 acres of wheat field will be converted to native shrub-steppe habitat for the benefit of wildlife habitat especial y sharp-tailed and sage grouse.,"Work will entail site reparation (mowing, harrowing, spraying glyphosate/Ammonia sulfate/siltac spreader-sticker) then seeding with a rangeland drill.",NA,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,5/13/2014,191.6474073,173.7870145,NA,Contractor,"Habitat for sage grouse, Habitat For Sharptail Grouse","Approximately 194 acres of wheat field will be converted to native shrub-steppe habitat for the benefit of wildlife habitat especial y sharp-tailed and sage grouse. The wheat field has been routinely cultivated under a BLM ease for 10 years, thus this\r\nproject does not amount to any new ground disturbance. Site preparation and seeding methods will be developed in coordination with Swanson Lakes Wildlife Management Area, and their staff will assist in implementation the project. Work will entail site reparation (mowing, harrowing, spraying glyphosate/ammonia sulfate/siltac spreader-sticker) then seeding with a rangeland drill. Follow-up weed control will be accomplished using mowing and spraying glyphosate. Native plant species will be used.",None,NA,None,NA,NA,31:25:00,00,00,2009,06,15,00,00,2009,06,15
9790,26563,Herbicide/Weeds/Chemical,Herbicide,Herbicide Application,16979,399273,93103,3,2009-06-15,2009-06-15,00/00/2009,00/00/2009,estimated month and day,estimated month and day,0,Implemented,None,2,Acres,194,0,NA,NA,NA,NA,NA,NA,NA,Approximately 194 acres of wheat field will be converted to native shrub-steppe habitat for the benefit of wildlife habitat especial y sharp-tailed and sage grouse.,"Work will entail site reparation (mowing, harrowing, spraying glyphosate/Ammonia sulfate/siltac spreader-sticker) then seeding with a rangeland drill.",NA,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,5/13/2014,191.6474073,173.7870145,NA,NA,"Habitat for sage grouse, Habitat For Sharptail Grouse","Approximately 194 acres of wheat field will be converted to native shrub-steppe habitat for the benefit of wildlife habitat especial y sharp-tailed and sage grouse. The wheat field has been routinely cultivated under a BLM ease for 10 years, thus this\r\nproject does not amount to any new ground disturbance. Site preparation and seeding methods will be developed in coordination with Swanson Lakes Wildlife Management Area, and their staff will assist in implementation the project. Work will entail site reparation (mowing, harrowing, spraying glyphosate/ammonia sulfate/siltac spreader-sticker) then seeding with a rangeland drill. Follow-up weed control will be accomplished using mowing and spraying glyphosate. Native plant species will be used.",None,NA,None,NA,Ammonia Sulfate was also sprayed with the glyphosate on the field.,41:33:00,00,00,2009,06,15,00,00,2009,06,15
9790,26564,Seeding,Drill Seeding,Ground Seeding: Drill,16980,399274,93103,3,2009-06-15,2009-06-15,00/00/2009,00/00/2009,estimated month and day,estimated month and day,0,Implemented,None,2,Acres,234,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,Unknown,Species Specific,NA,Approximately 194 acres of wheat field will be converted to native shrub-steppe habitat for the benefit of wildlife habitat especial y sharp-tailed and sage grouse.,"Work will entail site reparation (mowing,\r\nharrowing, spraying glyphosate/ammonia sulfate/siltac spreader-stic er) then seeding with a\r\nrangeland drill.",NA,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,5/13/2014,191.6474073,173.7870145,NA,Contractor,"Habitat for sage grouse, Habitat For Sharptail Grouse","Approximately 194 acres of wheat field will be converted to native shrub-steppe habitat for the benefit of wildlife habitat especial y sharp-tailed and sage grouse. The wheat field has been routinely cultivated under a BLM ease for 10 years, thus this\r\nproject does not amount to any new ground disturbance. Site preparation and seeding methods will be developed in coordination with Swanson Lakes Wildlife Management Area, and their staff will assist in implementation the project. Work will entail site reparation (mowing, harrowing, spraying glyphosate/ammonia sulfate/siltac spreader-sticker) then seeding with a rangeland drill. Follow-up weed control will be accomplished using mowing and spraying glyphosate. Native plant species will be used.",None,NA,None,NA,"acres treated is from seed list, but conflicts with project acreage.",41:53:00,00,00,2009,06,15,00,00,2009,06,15
9790,26565,Seeding,Ground Seeding,Ground Seeding: Hand Broadcast,16977,399293,93110,4,2009-06-15,2009-06-15,00/00/2009,00/00/2009,estimated month and day,estimated month and day,0,Implemented,None,2,Acres,38.75,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,Unknown,Species Specific,"The seed mix did not indicate whether bulk or PLS rates were used, therefore, unknown has been listed and all seed mix information has been entered into the Bulk category.",NA,NA,Great Basin wildrye hand broadcast in low areas. Sagebrush lightly broadcasted ins trips.,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,5/13/2014,38.76774523,37.02461711,NA,Contractor,"Habitat for sage grouse, Habitat For Sharptail Grouse","Approximately 194 acres of wheat field will be converted to native shrub-steppe habitat for the benefit of wildlife habitat especial y sharp-tailed and sage grouse. The wheat field has been routinely cultivated under a BLM ease for 10 years, thus this\r\nproject does not amount to any new ground disturbance. Site preparation and seeding methods will be developed in coordination with Swanson Lakes Wildlife Management Area, and their staff will assist in implementation the project. Work will entail site reparation (mowing, harrowing, spraying glyphosate/ammonia sulfate/siltac spreader-sticker) then seeding with a rangeland drill. Follow-up weed control will be accomplished using mowing and spraying glyphosate. Native plant species will be used.",None,NA,None,NA,NA,28:34:00,00,00,2009,06,15,00,00,2009,06,15
9790,26562,Vegetation/Soil Manipulation,Vegetation Disturbance,Vegetation Disturbance: Mowing,16978,399294,93110,4,2009-06-15,2009-06-15,00/00/2009,00/00/2009,estimated month and day,estimated month and day,0,Implemented,None,2,Acres,194,0,NA,NA,NA,NA,NA,NA,NA,Approximately 194 acres of wheat field will be converted to native shrub-steppe habitat for the benefit of wildlife habitat especial y sharp-tailed and sage grouse.,"Work will entail site reparation (mowing, harrowing, spraying glyphosate/Ammonia sulfate/siltac spreader-sticker) then seeding with a rangeland drill.",NA,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,5/13/2014,191.6474073,173.7870145,NA,Contractor,"Habitat for sage grouse, Habitat For Sharptail Grouse","Approximately 194 acres of wheat field will be converted to native shrub-steppe habitat for the benefit of wildlife habitat especial y sharp-tailed and sage grouse. The wheat field has been routinely cultivated under a BLM ease for 10 years, thus this\r\nproject does not amount to any new ground disturbance. Site preparation and seeding methods will be developed in coordination with Swanson Lakes Wildlife Management Area, and their staff will assist in implementation the project. Work will entail site reparation (mowing, harrowing, spraying glyphosate/ammonia sulfate/siltac spreader-sticker) then seeding with a rangeland drill. Follow-up weed control will be accomplished using mowing and spraying glyphosate. Native plant species will be used.",None,NA,None,NA,NA,31:25:00,00,00,2009,06,15,00,00,2009,06,15
9790,26563,Herbicide/Weeds/Chemical,Herbicide,Herbicide Application,16979,399295,93110,4,2009-06-15,2009-06-15,00/00/2009,00/00/2009,estimated month and day,estimated month and day,0,Implemented,None,2,Acres,194,0,NA,NA,NA,NA,NA,NA,NA,Approximately 194 acres of wheat field will be converted to native shrub-steppe habitat for the benefit of wildlife habitat especial y sharp-tailed and sage grouse.,"Work will entail site reparation (mowing, harrowing, spraying glyphosate/Ammonia sulfate/siltac spreader-sticker) then seeding with a rangeland drill.",NA,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,5/13/2014,191.6474073,173.7870145,NA,NA,"Habitat for sage grouse, Habitat For Sharptail Grouse","Approximately 194 acres of wheat field will be converted to native shrub-steppe habitat for the benefit of wildlife habitat especial y sharp-tailed and sage grouse. The wheat field has been routinely cultivated under a BLM ease for 10 years, thus this\r\nproject does not amount to any new ground disturbance. Site preparation and seeding methods will be developed in coordination with Swanson Lakes Wildlife Management Area, and their staff will assist in implementation the project. Work will entail site reparation (mowing, harrowing, spraying glyphosate/ammonia sulfate/siltac spreader-sticker) then seeding with a rangeland drill. Follow-up weed control will be accomplished using mowing and spraying glyphosate. Native plant species will be used.",None,NA,None,NA,Ammonia Sulfate was also sprayed with the glyphosate on the field.,41:33:00,00,00,2009,06,15,00,00,2009,06,15
9790,26564,Seeding,Drill Seeding,Ground Seeding: Drill,16980,399296,93110,4,2009-06-15,2009-06-15,00/00/2009,00/00/2009,estimated month and day,estimated month and day,0,Implemented,None,2,Acres,234,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,Unknown,Species Specific,NA,Approximately 194 acres of wheat field will be converted to native shrub-steppe habitat for the benefit of wildlife habitat especial y sharp-tailed and sage grouse.,"Work will entail site reparation (mowing,\r\nharrowing, spraying glyphosate/ammonia sulfate/siltac spreader-stic er) then seeding with a\r\nrangeland drill.",NA,NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,5/13/2014,191.6474073,173.7870145,NA,Contractor,"Habitat for sage grouse, Habitat For Sharptail Grouse","Approximately 194 acres of wheat field will be converted to native shrub-steppe habitat for the benefit of wildlife habitat especial y sharp-tailed and sage grouse. The wheat field has been routinely cultivated under a BLM ease for 10 years, thus this\r\nproject does not amount to any new ground disturbance. Site preparation and seeding methods will be developed in coordination with Swanson Lakes Wildlife Management Area, and their staff will assist in implementation the project. Work will entail site reparation (mowing, harrowing, spraying glyphosate/ammonia sulfate/siltac spreader-sticker) then seeding with a rangeland drill. Follow-up weed control will be accomplished using mowing and spraying glyphosate. Native plant species will be used.",None,NA,None,NA,"acres treated is from seed list, but conflicts with project acreage.",41:53:00,00,00,2009,06,15,00,00,2009,06,15
11863,32046,Biological Control,Grazing,Grazing Management: Livestock Trample,20610,401928,93274,2,1983-10-15,1984-01-15,10/00/1983,1/00/1984,estimated day,estimated day,92,Implemented,Unknown,1,Acres,3220,0,NA,NA,NA,NA,NA,NA,NA,"- - - - - EFRP - - - - -\r\n\r\n...livestock trampling will be used on the remaining 3,460 acres...",#NAME?,- - - - - JDR - - - - -\r\n\r\n[See section IV],NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,3218.872633,3096.258006,NA,BLM and Cooperators,None,...in order to cover the seed.,None,NA,None,NA,NA,12:57:00,10,00,1983,10,15,1,00,1984,01,15
11863,32044,Seeding,Aerial Seeding,Aerial Seeding,20612,401929,93274,2,1983-10-15,1984-01-15,10/00/1983,1/00/1984,estimated day,estimated day,92,Implemented,Unknown,1,Acres,9098,-1,Planned seed list,Aerial Mix,Seeds,Plan,Unknown,Species Specific,"The seed mix did not indicate whether bulk or PLS rates were used, therefore, unknown has been listed and all seed mix information has been entered into the Bulk category.","- - - - - EFRP - - - - -\r\n\r\nIt is also proposed to aerially apply seed on 6,920 acres of BLM land.","- - - - - EFRP - - - - -\r\n\r\nSeed mix composition consists of 4 lbs./acre of. crested wheatgrass, 3 lbs./acre of pubescent wheatgrass, and 3 lbs./acre of tall wheatgrass.  Chaining will be done on 3,461 acres and livestock trampling will be used on the remaining 3,460 acres in order to cover the seed.\r\n\r\nSeed application, both drilling and aerial application should commence on October 5, 1983 and be completed December 31, 1983 or whenever freezing affects the success of the project.\r\n\r\n- - - - - Aerial Seeding Specs - - - - -\r\n\r\n9,475 acres\r\n$33,162.50\r\n\r\nThe project sites are located approximately 60 miles southwest of Salt Lake City, Tooele County, Utah, along the eastern slope of the Cedar Mountains.\r\n\r\nApproximate start: 21 SEP 1983",- - - - - JDRs 4342 and 4343 - - - - -\r\n\r\n[See section IV and V.  This treatment had to have been done based on completion of follow-up treatments.],NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,4150.284325,4022.036822,NA,Contractor,"Aesthetics, Dust Pollution, Erosion, Habitat for wildlife, Loss of vegetation","The proposed treatments would protect the more critical areas of the burn from losses of soil particulates by water and wind erosion, soil fertility, water recharge rate, water discharge by overland flow, air quality, by decreasing particulate matter in the air due to wind erosion, vegetative cover, forage values to wildlife and livestock, productive capacity, wildlife habitat, aesthetics, and wilderness values.",None,NA,None,NA,NA,44:45:00,10,00,1983,10,15,1,00,1984,01,15
20580,51169,Seeding,Aerial Seeding,Aerial Seeding,32555,402320,93282,2,2010-10-01,2012-09-30,10/1/2010,9/30/2012,actual,actual,730,Implemented,Very Successful,1,Acres,9808,-1,Unknown seed list,NA,Seeds,Unknown Seed List Origin,Unknown,Not Available,NA,Aerial\r\nSeed,NA,"Treatments conducted FYs 2010-2012: Aerial seed and chaining 5,854 acres and Aerial seed 3,954 acres.",NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,9/25/2019,9818.84,9687.51,NA,Unknown,"Erosion, Vegetal cover, Loss of desirable species, Loss of perennials",Emergency Stabilization.,NA,NA,NA,NA,NA,40:08:00,10,1,2010,10,01,9,30,2012,09,30
20580,51170,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Chaining,32556,402321,93282,2,2010-10-01,2012-09-30,10/1/2010,9/30/2012,actual,actual,730,Implemented,Very Successful,1,Acres,5854,0,NA,NA,NA,NA,NA,NA,NA,Establishment of seeded species,NA,"Treatments conducted FYs 2010-2012: Chaining 5,854 acres",NA,Polygon,Confirmed,Digitized by LTDL data entry personnel using a confirmed map,9/25/2019,5878.79,5773.08,NA,Unknown,Establishment of seeded species,Establishment of seeded species,NA,NA,NA,NA,NA,41:37:00,10,1,2010,10,01,9,30,2012,09,30
3511,9868,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Plowing,6095,290422,93573,2,1987-06-15,1988-06-15,00/00/1987,00/00/1988,estimated month and day,estimated month and day,366,Implemented,None,2,Acres,1200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1831.835374,1811.170814,NA,Contractor,"Provide Forage for Livestock, Provide Forage for Wildlife","The purpose for the action of land treatment for sagebrush removal in Dove Creek Allotment is to open the vegetatively closed community to livestock grazing and enhance wildlife habitat. Under present conditions, no opportunity for allotment permittees to graze livestock exists. Wyoming sagebrush (Artemesia tridentata var. wyomensis) makes up ninety-nine percent (99%) of the biomass with squirreltail grass (Sitanion hystrix), Indian ricegrass (Orozopsis hymenoides), stickseed (Cryptantha spp.), halogeton (Halogeton glomeratus) and cheatgrass (Bromus tectorum) making up the remaining one percent (1%). The treatment area is a part of the Dove Creek Allotment which needs an increase in available forage, particularly spring range, to support livestock use. Pronghorn antelope, sage grouse and mule deer habitat would be enhanced by broadening plant species diversity. The two objectives would be achieved by a land treatment.",None,NA,None,NA,NA,49:33:00,00,00,1987,06,15,00,00,1988,06,15
